Step,x-coordinate,y-coordinate,Actions
14184, 86, 0, F
14185, 87, 0, RRF
14186, 86, 0, F
14187, 85, 0, RF
14188, 85, 1, LF
14189, 84, 1, LF
14190, 84, 0, RRF
14191, 84, 1, LF
14192, 83, 1, F
14193, 82, 1, F
14194, 81, 1, LF
14195, 81, 0, LF
14196, 82, 0, F
14197, 83, 0, RRF
14198, 82, 0, F
14199, 81, 0, RF
14200, 81, 1, F
14201, 81, 2, RRF
14202, 81, 1, LF
14203, 82, 1, LF
14204, 82, 2, RF
14205, 83, 2, LF
14206, 83, 3, RRF
14207, 83, 2, RF
14208, 82, 2, LF
14209, 82, 1, LF
14210, 83, 1, F
14211, 84, 1, LF
14212, 84, 2, F
14213, 84, 3, F
14214, 84, 4, LF
14215, 83, 4, F
14216, 82, 4, LF
14217, 82, 3, RRF
14218, 82, 4, F
14219, 82, 5, F
14220, 82, 6, RRF
14221, 82, 5, F
14222, 82, 4, LF
14223, 83, 4, F
14224, 84, 4, RF
14225, 84, 3, F
14226, 84, 2, F
14227, 84, 1, LF
14228, 85, 1, LF
14229, 85, 2, F
14230, 85, 3, F
14231, 85, 4, F
14232, 85, 5, RRF
14233, 85, 4, F
14234, 85, 3, F
14235, 85, 2, LF
14236, 86, 2, LF
14237, 86, 3, F
14238, 86, 4, RF
14239, 87, 4, F
14240, 88, 4, F
14241, 89, 4, F
14242, 90, 4, LF
14243, 90, 5, LF
14244, 89, 5, RRF
14245, 90, 5, LF
14246, 90, 6, LF
14247, 89, 6, F
14248, 88, 6, LF
14249, 88, 5, RRF
14250, 88, 6, RF
14251, 89, 6, F
14252, 90, 6, LF
14253, 90, 7, LF
14254, 89, 7, F
14255, 88, 7, F
14256, 87, 7, LF
14257, 87, 6, F
14258, 87, 5, RRF
14259, 87, 6, F
14260, 87, 7, LF
14261, 86, 7, LF
14262, 86, 6, F
14263, 86, 5, RRF
14264, 86, 6, LF
14265, 85, 6, RRF
14266, 86, 6, LF
14267, 86, 7, LF
14268, 85, 7, RRF
14269, 86, 7, F
14270, 87, 7, F
14271, 88, 7, LF
14272, 88, 8, RRF
14273, 88, 7, LF
14274, 89, 7, LF
14275, 89, 8, F
14276, 89, 9, LF
14277, 88, 9, F
14278, 87, 9, LF
14279, 87, 8, RF
14280, 86, 8, RF
14281, 86, 9, LF
14282, 85, 9, LF
14283, 85, 8, RF
14284, 84, 8, F
14285, 83, 8, LF
14286, 83, 7, LF
14287, 84, 7, RRF
14288, 83, 7, LF
14289, 83, 6, F
14290, 83, 5, LF
14291, 84, 5, LF
14292, 84, 6, RRF
14293, 84, 5, RF
14294, 83, 5, RF
14295, 83, 6, F
14296, 83, 7, F
14297, 83, 8, RF
14298, 84, 8, LF
14299, 84, 9, LF
14300, 83, 9, F
14301, 82, 9, LF
14302, 82, 8, RRF
14303, 82, 9, LF
14304, 81, 9, LF
14305, 81, 8, F
14306, 81, 7, LF
14307, 82, 7, RRF
14308, 81, 7, LF
14309, 81, 6, RF
14310, 80, 6, LF
14311, 80, 5, RRF
14312, 80, 6, RF
14313, 81, 6, LF
14314, 81, 7, F
14315, 81, 8, F
14316, 81, 9, LF
14317, 80, 9, LF
14318, 80, 8, F
14319, 80, 7, RRF
14320, 80, 8, LF
14321, 79, 8, F
14322, 78, 8, LF
14323, 78, 7, F
14324, 78, 6, F
14325, 78, 5, F
14326, 78, 4, F
14327, 78, 3, LF
14328, 79, 3, RRF
14329, 78, 3, LF
14330, 78, 2, RF
14331, 77, 2, LF
14332, 77, 1, LF
14333, 78, 1, F
14334, 79, 1, LF
14335, 79, 2, RRF
14336, 79, 1, LF
14337, 80, 1, LF
14338, 80, 2, F
14339, 80, 3, F
14340, 80, 4, LF
14341, 79, 4, RF
14342, 79, 5, F
14343, 79, 6, F
14344, 79, 7, RRF
14345, 79, 6, F
14346, 79, 5, F
14347, 79, 4, LF
14348, 80, 4, RF
14349, 80, 3, LF
14350, 81, 3, LF
14351, 81, 4, F
14352, 81, 5, RRF
14353, 81, 4, F
14354, 81, 3, RF
14355, 80, 3, LF
14356, 80, 2, F
14357, 80, 1, RF
14358, 79, 1, F
14359, 78, 1, LF
14360, 78, 0, LF
14361, 79, 0, F
14362, 80, 0, RRF
14363, 79, 0, F
14364, 78, 0, RF
14365, 78, 1, LF
14366, 77, 1, LF
14367, 77, 0, RRF
14368, 77, 1, F
14369, 77, 2, RF
14370, 78, 2, LF
14371, 78, 3, F
14372, 78, 4, LF
14373, 77, 4, LF
14374, 77, 3, RF
14375, 76, 3, F
14376, 75, 3, LF
14377, 75, 2, LF
14378, 76, 2, RRF
14379, 75, 2, F
14380, 74, 2, RF
14381, 74, 3, LF
14382, 73, 3, F
14383, 72, 3, LF
14384, 72, 2, LF
14385, 73, 2, RRF
14386, 72, 2, RF
14387, 72, 3, LF
14388, 71, 3, LF
14389, 71, 2, F
14390, 71, 1, LF
14391, 72, 1, F
14392, 73, 1, F
14393, 74, 1, F
14394, 75, 1, F
14395, 76, 1, RF
14396, 76, 0, RRF
14397, 76, 1, LF
14398, 75, 1, LF
14399, 75, 0, RF
14400, 74, 0, RRF
14401, 75, 0, LF
14402, 75, 1, LF
14403, 74, 1, F
14404, 73, 1, F
14405, 72, 1, F
14406, 71, 1, LF
14407, 71, 0, LF
14408, 72, 0, F
14409, 73, 0, RRF
14410, 72, 0, F
14411, 71, 0, RF
14412, 71, 1, LF
14413, 70, 1, LF
14414, 70, 0, RRF
14415, 70, 1, F
14416, 70, 2, RRF
14417, 70, 1, LF
14418, 71, 1, LF
14419, 71, 2, F
14420, 71, 3, F
14421, 71, 4, LF
14422, 70, 4, F
14423, 69, 4, F
14424, 68, 4, LF
14425, 68, 3, LF
14426, 69, 3, F
14427, 70, 3, RRF
14428, 69, 3, F
14429, 68, 3, LF
14430, 68, 2, LF
14431, 69, 2, RRF
14432, 68, 2, F
14433, 67, 2, LF
14434, 67, 1, LF
14435, 68, 1, F
14436, 69, 1, RRF
14437, 68, 1, LF
14438, 68, 0, LF
14439, 69, 0, RRF
14440, 68, 0, F
14441, 67, 0, RRF
14442, 68, 0, LF
14443, 68, 1, LF
14444, 67, 1, F
14445, 66, 1, LF
14446, 66, 0, RRF
14447, 66, 1, LF
14448, 65, 1, LF
14449, 65, 0, RRF
14450, 65, 1, F
14451, 65, 2, RRF
14452, 65, 1, LF
14453, 66, 1, F
14454, 67, 1, LF
14455, 67, 2, LF
14456, 66, 2, RRF
14457, 67, 2, LF
14458, 67, 3, LF
14459, 66, 3, F
14460, 65, 3, RRF
14461, 66, 3, LF
14462, 66, 4, RRF
14463, 66, 3, LF
14464, 67, 3, RF
14465, 67, 2, LF
14466, 68, 2, LF
14467, 68, 3, F
14468, 68, 4, LF
14469, 67, 4, RRF
14470, 68, 4, LF
14471, 68, 5, F
14472, 68, 6, LF
14473, 67, 6, LF
14474, 67, 5, RRF
14475, 67, 6, LF
14476, 66, 6, RRF
14477, 67, 6, F
14478, 68, 6, LF
14479, 68, 7, RF
14480, 69, 7, RRF
14481, 68, 7, LF
14482, 68, 6, F
14483, 68, 5, LF
14484, 69, 5, LF
14485, 69, 6, RRF
14486, 69, 5, RF
14487, 68, 5, LF
14488, 68, 4, LF
14489, 69, 4, F
14490, 70, 4, LF
14491, 70, 5, RRF
14492, 70, 4, LF
14493, 71, 4, RF
14494, 71, 3, LF
14495, 72, 3, LF
14496, 72, 4, RF
14497, 73, 4, RRF
14498, 72, 4, LF
14499, 72, 3, LF
14500, 73, 3, F
14501, 74, 3, RF
14502, 74, 2, LF
14503, 75, 2, LF
14504, 75, 3, RF
14505, 76, 3, LF
14506, 76, 4, F
14507, 76, 5, LF
14508, 75, 5, RF
14509, 75, 6, LF
14510, 74, 6, F
14511, 73, 6, F
14512, 72, 6, LF
14513, 72, 5, LF
14514, 73, 5, F
14515, 74, 5, RF
14516, 74, 4, LF
14517, 75, 4, RRF
14518, 74, 4, RF
14519, 74, 5, LF
14520, 73, 5, F
14521, 72, 5, RF
14522, 72, 6, LF
14523, 71, 6, LF
14524, 71, 5, RRF
14525, 71, 6, RF
14526, 72, 6, LF
14527, 72, 7, LF
14528, 71, 7, RRF
14529, 72, 7, F
14530, 73, 7, LF
14531, 73, 8, LF
14532, 72, 8, RF
14533, 72, 9, RF
14534, 73, 9, LF
14535, 73, 10, F
14536, 73, 11, F
14537, 73, 12, LF
14538, 72, 12, LF
14539, 72, 11, F
14540, 72, 10, RRF
14541, 72, 11, LF
14542, 71, 11, LF
14543, 71, 10, F
14544, 71, 9, F
14545, 71, 8, RRF
14546, 71, 9, F
14547, 71, 10, F
14548, 71, 11, LF
14549, 70, 11, LF
14550, 70, 10, F
14551, 70, 9, RF
14552, 69, 9, LF
14553, 69, 8, LF
14554, 70, 8, RF
14555, 70, 7, F
14556, 70, 6, RRF
14557, 70, 7, F
14558, 70, 8, LF
14559, 69, 8, F
14560, 68, 8, F
14561, 67, 8, LF
14562, 67, 7, RRF
14563, 67, 8, LF
14564, 66, 8, F
14565, 65, 8, RRF
14566, 66, 8, F
14567, 67, 8, LF
14568, 67, 9, RRF
14569, 67, 8, LF
14570, 68, 8, F
14571, 69, 8, LF
14572, 69, 9, F
14573, 69, 10, LF
14574, 68, 10, LF
14575, 68, 9, RRF
14576, 68, 10, LF
14577, 67, 10, F
14578, 66, 10, F
14579, 65, 10, LF
14580, 65, 9, LF
14581, 66, 9, RRF
14582, 65, 9, RF
14583, 65, 10, LF
14584, 64, 10, LF
14585, 64, 9, F
14586, 64, 8, F
14587, 64, 7, LF
14588, 65, 7, F
14589, 66, 7, RRF
14590, 65, 7, F
14591, 64, 7, LF
14592, 64, 6, LF
14593, 65, 6, RRF
14594, 64, 6, LF
14595, 64, 5, F
14596, 64, 4, LF
14597, 65, 4, LF
14598, 65, 5, RF
14599, 66, 5, RRF
14600, 65, 5, LF
14601, 65, 4, RF
14602, 64, 4, RF
14603, 64, 5, LF
14604, 63, 5, LF
14605, 63, 4, RRF
14606, 63, 5, LF
14607, 62, 5, LF
14608, 62, 4, RF
14609, 61, 4, RRF
14610, 62, 4, LF
14611, 62, 5, F
14612, 62, 6, RRF
14613, 62, 5, LF
14614, 63, 5, F
14615, 64, 5, LF
14616, 64, 6, LF
14617, 63, 6, RF
14618, 63, 7, LF
14619, 62, 7, RF
14620, 62, 8, LF
14621, 61, 8, LF
14622, 61, 7, F
14623, 61, 6, F
14624, 61, 5, RRF
14625, 61, 6, LF
14626, 60, 6, RRF
14627, 61, 6, LF
14628, 61, 7, F
14629, 61, 8, RF
14630, 62, 8, LF
14631, 62, 9, LF
14632, 61, 9, RRF
14633, 62, 9, LF
14634, 62, 10, LF
14635, 61, 10, RRF
14636, 62, 10, RF
14637, 62, 9, F
14638, 62, 8, F
14639, 62, 7, LF
14640, 63, 7, LF
14641, 63, 8, RRF
14642, 63, 7, F
14643, 63, 6, LF
14644, 64, 6, LF
14645, 64, 7, F
14646, 64, 8, F
14647, 64, 9, LF
14648, 63, 9, RRF
14649, 64, 9, LF
14650, 64, 10, LF
14651, 63, 10, RF
14652, 63, 11, F
14653, 63, 12, LF
14654, 62, 12, F
14655, 61, 12, LF
14656, 61, 11, LF
14657, 62, 11, RRF
14658, 61, 11, F
14659, 60, 11, F
14660, 59, 11, LF
14661, 59, 10, LF
14662, 60, 10, RF
14663, 60, 9, RF
14664, 59, 9, RRF
14665, 60, 9, LF
14666, 60, 10, LF
14667, 59, 10, F
14668, 58, 10, RF
14669, 58, 11, LF
14670, 57, 11, LF
14671, 57, 10, RRF
14672, 57, 11, LF
14673, 56, 11, RF
14674, 56, 12, RF
14675, 57, 12, LF
14676, 57, 13, RF
14677, 58, 13, LF
14678, 58, 14, LF
14679, 57, 14, F
14680, 56, 14, RF
14681, 56, 15, RRF
14682, 56, 14, LF
14683, 57, 14, LF
14684, 57, 15, F
14685, 57, 16, RRF
14686, 57, 15, LF
14687, 58, 15, LF
14688, 58, 16, F
14689, 58, 17, LF
14690, 57, 17, F
14691, 56, 17, LF
14692, 56, 16, RRF
14693, 56, 17, LF
14694, 55, 17, LF
14695, 55, 16, F
14696, 55, 15, F
14697, 55, 14, RF
14698, 54, 14, F
14699, 53, 14, RRF
14700, 54, 14, LF
14701, 54, 15, LF
14702, 53, 15, RRF
14703, 54, 15, RF
14704, 54, 14, LF
14705, 55, 14, LF
14706, 55, 15, F
14707, 55, 16, F
14708, 55, 17, LF
14709, 54, 17, F
14710, 53, 17, LF
14711, 53, 16, LF
14712, 54, 16, RRF
14713, 53, 16, RF
14714, 53, 17, LF
14715, 52, 17, LF
14716, 52, 16, F
14717, 52, 15, RF
14718, 51, 15, LF
14719, 51, 14, LF
14720, 52, 14, RRF
14721, 51, 14, RF
14722, 51, 15, RF
14723, 52, 15, LF
14724, 52, 16, F
14725, 52, 17, LF
14726, 51, 17, LF
14727, 51, 16, RRF
14728, 51, 17, LF
14729, 50, 17, LF
14730, 50, 16, F
14731, 50, 15, RF
14732, 49, 15, LF
14733, 49, 14, LF
14734, 50, 14, RRF
14735, 49, 14, RF
14736, 49, 15, LF
14737, 48, 15, LF
14738, 48, 14, F
14739, 48, 13, RF
14740, 47, 13, LF
14741, 47, 12, LF
14742, 48, 12, F
14743, 49, 12, LF
14744, 49, 13, RRF
14745, 49, 12, F
14746, 49, 11, LF
14747, 50, 11, LF
14748, 50, 12, F
14749, 50, 13, RF
14750, 51, 13, RRF
14751, 50, 13, LF
14752, 50, 12, F
14753, 50, 11, LF
14754, 51, 11, RF
14755, 51, 10, LF
14756, 52, 10, LF
14757, 52, 11, F
14758, 52, 12, LF
14759, 51, 12, RRF
14760, 52, 12, F
14761, 53, 12, LF
14762, 53, 13, LF
14763, 52, 13, RRF
14764, 53, 13, F
14765, 54, 13, F
14766, 55, 13, F
14767, 56, 13, RRF
14768, 55, 13, F
14769, 54, 13, F
14770, 53, 13, LF
14771, 53, 12, RF
14772, 52, 12, LF
14773, 52, 11, F
14774, 52, 10, LF
14775, 53, 10, F
14776, 54, 10, LF
14777, 54, 11, LF
14778, 53, 11, RRF
14779, 54, 11, LF
14780, 54, 12, RF
14781, 55, 12, RF
14782, 55, 11, RRF
14783, 55, 12, LF
14784, 54, 12, LF
14785, 54, 11, F
14786, 54, 10, RF
14787, 53, 10, F
14788, 52, 10, F
14789, 51, 10, LF
14790, 51, 9, F
14791, 51, 8, LF
14792, 52, 8, LF
14793, 52, 9, RRF
14794, 52, 8, RF
14795, 51, 8, F
14796, 50, 8, LF
14797, 50, 7, RF
14798, 49, 7, LF
14799, 49, 6, LF
14800, 50, 6, RF
14801, 50, 5, LF
14802, 51, 5, LF
14803, 51, 6, F
14804, 51, 7, RRF
14805, 51, 6, LF
14806, 52, 6, F
14807, 53, 6, LF
14808, 53, 7, LF
14809, 52, 7, RRF
14810, 53, 7, F
14811, 54, 7, LF
14812, 54, 8, LF
14813, 53, 8, RRF
14814, 54, 8, LF
14815, 54, 9, LF
14816, 53, 9, RRF
14817, 54, 9, RF
14818, 54, 8, F
14819, 54, 7, LF
14820, 55, 7, LF
14821, 55, 8, RF
14822, 56, 8, LF
14823, 56, 9, LF
14824, 55, 9, RF
14825, 55, 10, RRF
14826, 55, 9, LF
14827, 56, 9, LF
14828, 56, 10, RRF
14829, 56, 9, LF
14830, 57, 9, F
14831, 58, 9, RRF
14832, 57, 9, F
14833, 56, 9, LF
14834, 56, 8, LF
14835, 57, 8, F
14836, 58, 8, F
14837, 59, 8, F
14838, 60, 8, RRF
14839, 59, 8, LF
14840, 59, 7, LF
14841, 60, 7, RRF
14842, 59, 7, LF
14843, 59, 6, RF
14844, 58, 6, LF
14845, 58, 5, F
14846, 58, 4, LF
14847, 59, 4, LF
14848, 59, 5, RRF
14849, 59, 4, F
14850, 59, 3, LF
14851, 60, 3, LF
14852, 60, 4, F
14853, 60, 5, RRF
14854, 60, 4, F
14855, 60, 3, LF
14856, 61, 3, F
14857, 62, 3, F
14858, 63, 3, F
14859, 64, 3, RRF
14860, 63, 3, F
14861, 62, 3, LF
14862, 62, 2, RRF
14863, 62, 3, LF
14864, 61, 3, LF
14865, 61, 2, RF
14866, 60, 2, LF
14867, 60, 1, F
14868, 60, 0, LF
14869, 61, 0, LF
14870, 61, 1, RF
14871, 62, 1, F
14872, 63, 1, LF
14873, 63, 2, RF
14874, 64, 2, RRF
14875, 63, 2, LF
14876, 63, 1, F
14877, 63, 0, LF
14878, 64, 0, LF
14879, 64, 1, RRF
14880, 64, 0, RF
14881, 63, 0, F
14882, 62, 0, RRF
14883, 63, 0, LF
14884, 63, 1, LF
14885, 62, 1, F
14886, 61, 1, LF
14887, 61, 0, RF
14888, 60, 0, RF
14889, 60, 1, F
14890, 60, 2, RF
14891, 61, 2, LF
14892, 61, 3, LF
14893, 60, 3, F
14894, 59, 3, LF
14895, 59, 2, RRF
14896, 59, 3, LF
14897, 58, 3, LF
14898, 58, 2, F
14899, 58, 1, LF
14900, 59, 1, RF
14901, 59, 0, RRF
14902, 59, 1, LF
14903, 58, 1, LF
14904, 58, 0, RRF
14905, 58, 1, LF
14906, 57, 1, LF
14907, 57, 0, RRF
14908, 57, 1, LF
14909, 56, 1, LF
14910, 56, 0, RRF
14911, 56, 1, RF
14912, 57, 1, F
14913, 58, 1, LF
14914, 58, 2, F
14915, 58, 3, RF
14916, 59, 3, LF
14917, 59, 4, LF
14918, 58, 4, RF
14919, 58, 5, F
14920, 58, 6, F
14921, 58, 7, LF
14922, 57, 7, LF
14923, 57, 6, RRF
14924, 57, 7, RF
14925, 58, 7, RF
14926, 58, 6, LF
14927, 59, 6, LF
14928, 59, 7, F
14929, 59, 8, LF
14930, 58, 8, F
14931, 57, 8, F
14932, 56, 8, F
14933, 55, 8, LF
14934, 55, 7, LF
14935, 56, 7, RRF
14936, 55, 7, F
14937, 54, 7, LF
14938, 54, 6, LF
14939, 55, 6, RRF
14940, 54, 6, RF
14941, 54, 7, LF
14942, 53, 7, LF
14943, 53, 6, F
14944, 53, 5, LF
14945, 54, 5, F
14946, 55, 5, F
14947, 56, 5, LF
14948, 56, 6, RRF
14949, 56, 5, LF
14950, 57, 5, RRF
14951, 56, 5, LF
14952, 56, 4, LF
14953, 57, 4, RF
14954, 57, 3, F
14955, 57, 2, RRF
14956, 57, 3, F
14957, 57, 4, LF
14958, 56, 4, RF
14959, 56, 5, LF
14960, 55, 5, LF
14961, 55, 4, F
14962, 55, 3, LF
14963, 56, 3, RRF
14964, 55, 3, LF
14965, 55, 2, LF
14966, 56, 2, RRF
14967, 55, 2, LF
14968, 55, 1, F
14969, 55, 0, RF
14970, 54, 0, F
14971, 53, 0, RRF
14972, 54, 0, LF
14973, 54, 1, LF
14974, 53, 1, F
14975, 52, 1, RRF
14976, 53, 1, LF
14977, 53, 2, LF
14978, 52, 2, RRF
14979, 53, 2, RF
14980, 53, 1, LF
14981, 54, 1, RF
14982, 54, 0, LF
14983, 55, 0, LF
14984, 55, 1, F
14985, 55, 2, F
14986, 55, 3, F
14987, 55, 4, F
14988, 55, 5, LF
14989, 54, 5, LF
14990, 54, 4, RRF
14991, 54, 5, LF
14992, 53, 5, RF
14993, 53, 6, LF
14994, 52, 6, F
14995, 51, 6, LF
14996, 51, 5, LF
14997, 52, 5, RF
14998, 52, 4, LF
14999, 53, 4, RF
15000, 53, 3, LF
15001, 54, 3, RF
15002, 54, 2, RRF
15003, 54, 3, LF
15004, 53, 3, RF
15005, 53, 4, LF
15006, 52, 4, RF
15007, 52, 5, LF
15008, 51, 5, LF
15009, 51, 4, F
15010, 51, 3, LF
15011, 52, 3, RRF
15012, 51, 3, LF
15013, 51, 2, F
15014, 51, 1, RRF
15015, 51, 2, LF
15016, 50, 2, F
15017, 49, 2, LF
15018, 49, 1, F
15019, 49, 0, LF
15020, 50, 0, LF
15021, 50, 1, RRF
15022, 50, 0, LF
15023, 51, 0, F
15024, 52, 0, RRF
15025, 51, 0, F
15026, 50, 0, F
15027, 49, 0, RF
15028, 49, 1, LF
15029, 48, 1, LF
15030, 48, 0, RRF
15031, 48, 1, RF
15032, 49, 1, LF
15033, 49, 2, LF
15034, 48, 2, F
15035, 47, 2, LF
15036, 47, 1, RRF
15037, 47, 2, RF
15038, 48, 2, LF
15039, 48, 3, LF
15040, 47, 3, F
15041, 46, 3, LF
15042, 46, 2, F
15043, 46, 1, F
15044, 46, 0, LF
15045, 47, 0, RRF
15046, 46, 0, RF
15047, 46, 1, F
15048, 46, 2, F
15049, 46, 3, RF
15050, 47, 3, F
15051, 48, 3, F
15052, 49, 3, LF
15053, 49, 4, RRF
15054, 49, 3, RF
15055, 48, 3, LF
15056, 48, 2, LF
15057, 49, 2, F
15058, 50, 2, F
15059, 51, 2, LF
15060, 51, 3, F
15061, 51, 4, LF
15062, 50, 4, LF
15063, 50, 3, RRF
15064, 50, 4, RF
15065, 51, 4, LF
15066, 51, 5, LF
15067, 50, 5, F
15068, 49, 5, F
15069, 48, 5, LF
15070, 48, 4, RRF
15071, 48, 5, RF
15072, 49, 5, F
15073, 50, 5, LF
15074, 50, 6, LF
15075, 49, 6, F
15076, 48, 6, RF
15077, 48, 7, LF
15078, 47, 7, LF
15079, 47, 6, F
15080, 47, 5, RRF
15081, 47, 6, F
15082, 47, 7, RF
15083, 48, 7, LF
15084, 48, 8, RRF
15085, 48, 7, F
15086, 48, 6, LF
15087, 49, 6, LF
15088, 49, 7, F
15089, 49, 8, F
15090, 49, 9, LF
15091, 48, 9, RF
15092, 48, 10, LF
15093, 47, 10, LF
15094, 47, 9, F
15095, 47, 8, RRF
15096, 47, 9, LF
15097, 46, 9, F
15098, 45, 9, RRF
15099, 46, 9, F
15100, 47, 9, LF
15101, 47, 10, LF
15102, 46, 10, RRF
15103, 47, 10, LF
15104, 47, 11, RF
15105, 48, 11, RRF
15106, 47, 11, LF
15107, 47, 10, LF
15108, 48, 10, F
15109, 49, 10, RRF
15110, 48, 10, LF
15111, 48, 9, LF
15112, 49, 9, RF
15113, 49, 8, F
15114, 49, 7, LF
15115, 50, 7, LF
15116, 50, 8, RF
15117, 51, 8, LF
15118, 51, 9, F
15119, 51, 10, F
15120, 51, 11, LF
15121, 50, 11, LF
15122, 50, 10, F
15123, 50, 9, RRF
15124, 50, 10, F
15125, 50, 11, LF
15126, 49, 11, RF
15127, 49, 12, LF
15128, 48, 12, F
15129, 47, 12, RF
15130, 47, 13, F
15131, 47, 14, RRF
15132, 47, 13, LF
15133, 48, 13, LF
15134, 48, 14, F
15135, 48, 15, LF
15136, 47, 15, F
15137, 46, 15, LF
15138, 46, 14, RRF
15139, 46, 15, LF
15140, 45, 15, LF
15141, 45, 14, F
15142, 45, 13, RF
15143, 44, 13, LF
15144, 44, 12, LF
15145, 45, 12, F
15146, 46, 12, LF
15147, 46, 13, RRF
15148, 46, 12, F
15149, 46, 11, RF
15150, 45, 11, LF
15151, 45, 10, RRF
15152, 45, 11, RF
15153, 46, 11, LF
15154, 46, 12, LF
15155, 45, 12, F
15156, 44, 12, LF
15157, 44, 11, RRF
15158, 44, 12, F
15159, 44, 13, LF
15160, 43, 13, F
15161, 42, 13, LF
15162, 42, 12, LF
15163, 43, 12, RRF
15164, 42, 12, LF
15165, 42, 11, LF
15166, 43, 11, RRF
15167, 42, 11, LF
15168, 42, 10, LF
15169, 43, 10, F
15170, 44, 10, RRF
15171, 43, 10, F
15172, 42, 10, RF
15173, 42, 11, LF
15174, 41, 11, LF
15175, 41, 10, F
15176, 41, 9, RF
15177, 40, 9, LF
15178, 40, 8, LF
15179, 41, 8, RF
15180, 41, 7, LF
15181, 42, 7, LF
15182, 42, 8, RF
15183, 43, 8, F
15184, 44, 8, LF
15185, 44, 9, LF
15186, 43, 9, F
15187, 42, 9, RRF
15188, 43, 9, F
15189, 44, 9, RF
15190, 44, 8, RF
15191, 43, 8, LF
15192, 43, 7, F
15193, 43, 6, LF
15194, 44, 6, LF
15195, 44, 7, RF
15196, 45, 7, LF
15197, 45, 8, RRF
15198, 45, 7, LF
15199, 46, 7, LF
15200, 46, 8, RRF
15201, 46, 7, F
15202, 46, 6, RF
15203, 45, 6, RRF
15204, 46, 6, LF
15205, 46, 7, LF
15206, 45, 7, F
15207, 44, 7, LF
15208, 44, 6, F
15209, 44, 5, LF
15210, 45, 5, F
15211, 46, 5, RF
15212, 46, 4, LF
15213, 47, 4, RRF
15214, 46, 4, RF
15215, 46, 5, LF
15216, 45, 5, LF
15217, 45, 4, F
15218, 45, 3, RF
15219, 44, 3, LF
15220, 44, 2, F
15221, 44, 1, LF
15222, 45, 1, LF
15223, 45, 2, RRF
15224, 45, 1, RF
15225, 44, 1, RF
15226, 44, 2, F
15227, 44, 3, LF
15228, 43, 3, RRF
15229, 44, 3, F
15230, 45, 3, LF
15231, 45, 4, F
15232, 45, 5, LF
15233, 44, 5, LF
15234, 44, 4, RRF
15235, 44, 5, F
15236, 44, 6, LF
15237, 43, 6, LF
15238, 43, 5, F
15239, 43, 4, RRF
15240, 43, 5, F
15241, 43, 6, F
15242, 43, 7, F
15243, 43, 8, LF
15244, 42, 8, LF
15245, 42, 7, F
15246, 42, 6, F
15247, 42, 5, RRF
15248, 42, 6, LF
15249, 41, 6, LF
15250, 41, 5, F
15251, 41, 4, LF
15252, 42, 4, RRF
15253, 41, 4, LF
15254, 41, 3, F
15255, 41, 2, LF
15256, 42, 2, LF
15257, 42, 3, RRF
15258, 42, 2, LF
15259, 43, 2, RRF
15260, 42, 2, F
15261, 41, 2, F
15262, 40, 2, F
15263, 39, 2, RRF
15264, 40, 2, LF
15265, 40, 3, RRF
15266, 40, 2, LF
15267, 41, 2, LF
15268, 41, 3, F
15269, 41, 4, LF
15270, 40, 4, RF
15271, 40, 5, LF
15272, 39, 5, LF
15273, 39, 4, RF
15274, 38, 4, LF
15275, 38, 3, LF
15276, 39, 3, RRF
15277, 38, 3, LF
15278, 38, 2, F
15279, 38, 1, LF
15280, 39, 1, RF
15281, 39, 0, LF
15282, 40, 0, LF
15283, 40, 1, RF
15284, 41, 1, RRF
15285, 40, 1, LF
15286, 40, 0, LF
15287, 41, 0, F
15288, 42, 0, LF
15289, 42, 1, RRF
15290, 42, 0, LF
15291, 43, 0, LF
15292, 43, 1, RRF
15293, 43, 0, LF
15294, 44, 0, F
15295, 45, 0, RRF
15296, 44, 0, F
15297, 43, 0, F
15298, 42, 0, F
15299, 41, 0, F
15300, 40, 0, F
15301, 39, 0, F
15302, 38, 0, RRF
15303, 39, 0, LF
15304, 39, 1, LF
15305, 38, 1, RF
15306, 38, 2, F
15307, 38, 3, F
15308, 38, 4, LF
15309, 37, 4, LF
15310, 37, 3, RF
15311, 36, 3, F
15312, 35, 3, LF
15313, 35, 2, LF
15314, 36, 2, F
15315, 37, 2, RRF
15316, 36, 2, F
15317, 35, 2, LF
15318, 35, 1, LF
15319, 36, 1, RRF
15320, 35, 1, LF
15321, 35, 0, LF
15322, 36, 0, F
15323, 37, 0, LF
15324, 37, 1, RRF
15325, 37, 0, RF
15326, 36, 0, F
15327, 35, 0, F
15328, 34, 0, F
15329, 33, 0, F
15330, 32, 0, F
15331, 31, 0, F
15332, 30, 0, RF
15333, 30, 1, LF
15334, 29, 1, LF
15335, 29, 0, RRF
15336, 29, 1, LF
15337, 28, 1, RF
15338, 28, 2, LF
15339, 27, 2, LF
15340, 27, 1, RF
15341, 26, 1, LF
15342, 26, 0, LF
15343, 27, 0, F
15344, 28, 0, RRF
15345, 27, 0, F
15346, 26, 0, F
15347, 25, 0, RF
15348, 25, 1, LF
15349, 24, 1, LF
15350, 24, 0, RRF
15351, 24, 1, RF
15352, 25, 1, RF
15353, 25, 0, LF
15354, 26, 0, LF
15355, 26, 1, F
15356, 26, 2, RRF
15357, 26, 1, LF
15358, 27, 1, LF
15359, 27, 2, RF
